ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
AAPL,336.1300048828125,0.1288879514208432,0.35254589013579674,0.4116559610965982,0.10398933369538788,0.16253777607524977,0.20529099229408598,339.78692626953125,0.010762395795705065,0.06539130737945588,0.004508458076604163,1.02158896289802,338.489990234375,86433100.0,48119588.0,True,False,316.510009765625,0.15352388660505845,75.0,100.0,100.0,100.0,338.489990234375,316.510009765625,0.06493539278231172,345.2597900390625,0.006972097904367614,True,1.796214464679124,True,BREAKOUT_CONFIRMED
