ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
ASML,1163.780029296875,0.13170129841301392,0.4711163925322104,0.6877120109784556,0.10532631145410565,0.3389079552056029,0.4362797864969039,1163.780029296875,0.0,0.10060327138947098,0.014112039843244445,0.783326688437577,1172.77001953125,2696400.0,1314292.0,True,False,1055.68994140625,0.28830782833841395,47.93388429752066,82.64462809917356,80.99173553719008,80.99173553719008,1172.77001953125,1055.68994140625,0.09983208657720999,1196.225419921875,0.007665603728485702,True,2.0515988836575128,True,BREAKOUT_CONFIRMED
