ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
WBD,28.510000228881836,0.4818087613326896,1.5409981773941284,1.712654577355326,0.4472743070464291,1.3126400406835552,1.3085282985839295,29.979999542236328,0.049032666304198315,0.03226938158218415,0.006480135846593049,0.8617504802013293,30.0,27757300.0,49109610.0,False,False,28.40999984741211,1.0522079721724922,98.34710743801654,98.34710743801654,96.69421487603306,98.34710743801654,30.0,28.40999984741211,0.05300000508626302,30.6,0.04966665903727214,False,0.565211167427312,False,WATCH
CHRW,163.72000122070312,0.2196720707698383,0.6849564276182591,0.6168605937741649,0.19124687146520758,0.5335303015893116,0.37598368282920247,166.4600067138672,0.016460443245529453,0.037319817766889474,0.010377322638608615,0.8868797447324434,167.89999389648438,1058000.0,1577012.0,False,False,160.00999450683594,0.3993359488000585,78.51239669421489,89.25619834710744,73.55371900826447,89.25619834710744,167.89999389648438,160.00999450683594,0.046992255369067315,171.25799377441408,0.024895728574941742,False,0.6708889976740824,False,WATCH_NEAR_TRIGGER
EXPE,282.94000244140625,0.30190804390780035,0.608950404403461,0.529432540315879,0.2715662852406344,0.46435489871675695,0.3015804996213598,289.2900085449219,0.02195031254433931,0.046052161825351094,0.01448522507922147,0.6104700234622906,292.4200134277344,1927600.0,2108916.0,False,False,278.3299865722656,0.37396343485484074,90.9090909090909,87.60330578512396,67.76859504132231,88.42975206611571,292.4200134277344,278.3299865722656,0.048184208359428216,298.2684136962891,0.032419159260694434,False,0.9140240768243022,False,WATCH
GM,80.9800033569336,0.3669417366511727,0.5381264907821479,0.5247596493467288,0.3350843282269538,0.39989589204146125,0.29760376733537974,83.05999755859375,0.025042069140356615,0.047789609609230496,0.007966120497277077,0.7844824135390488,83.68000030517578,7468900.0,9243190.0,False,False,79.55999755859375,0.3599939979558927,94.21487603305785,85.9504132231405,66.11570247933885,87.60330578512396,83.68000030517578,79.55999755859375,0.0492352142872447,85.3536003112793,0.032265737791532814,False,0.808043543408715,False,WATCH
IVZ,26.940000534057617,0.15112267785967748,0.640516139972682,0.609394416926746,0.12429506384242073,0.49308383864298433,0.3696298032463097,27.34000015258789,0.014630563873366004,0.04305864233171171,0.014825503678917428,0.7412522916774367,27.479999542236328,3294800.0,5338884.0,False,False,26.270000457763672,0.35775639912348034,56.19834710743802,88.42975206611571,72.72727272727273,86.77685950413223,27.479999542236328,26.270000457763672,0.04403199070701972,28.029599533081054,0.01965061925669762,False,0.6171327191225732,False,WATCH_NEAR_TRIGGER
CMI,522.030029296875,0.2119654262225219,0.5880350476761991,0.5283031561477378,0.18371983495555755,0.44531919382607077,0.3006193690248249,524.530029296875,0.0047661713541000015,0.026358655620172713,0.012797597738835485,0.732326530070187,526.5,649500.0,903586.0,False,False,510.0,0.33789942120466765,75.20661157024794,86.77685950413223,66.94214876033058,85.9504132231405,526.5,510.0,0.03133903133903134,537.03,0.008489972845441595,False,0.7188026374910634,False,WATCH_NEAR_TRIGGER
TPR,129.07000732421875,0.12080550029637549,0.4413717645426989,0.9926074019736366,0.09468444653842423,0.31183646090239714,0.6957524241470716,131.3000030517578,0.016983973158477453,0.032927807619392596,0.004436118499694459,0.7918731614705279,131.39999389648438,1943100.0,3111862.0,False,False,127.1500015258789,0.3234740492421402,38.84297520661157,81.81818181818183,91.73553719008265,83.47107438016529,131.39999389648438,127.1500015258789,0.03234393126344869,134.02799377441406,0.01773201431121196,False,0.6244171496036778,False,WATCH_NEAR_TRIGGER
ASML,1163.780029296875,0.13170129841301392,0.4711163925322104,0.6877120109784556,0.10532631145410565,0.3389079552056029,0.4362797864969039,1163.780029296875,0.0,0.10060327138947098,0.014112039843244445,0.783326688437577,1172.77001953125,2696400.0,1314292.0,True,False,1055.68994140625,0.28830782833841395,47.93388429752066,82.64462809917356,80.99173553719008,80.99173553719008,1172.77001953125,1055.68994140625,0.09983208657720999,1196.225419921875,0.007665603728485702,True,2.0515988836575128,True,BREAKOUT_CONFIRMED
DLTR,127.69999694824219,0.41511524790840526,0.2530663561905224,0.7079042755324787,0.38213512650952075,0.14045395811008432,0.4534638446975252,131.1699981689453,0.026454229390426666,0.07752540433103472,0.012165466019558417,0.8276123376889363,132.47999572753906,2795300.0,3417820.0,False,False,119.05000305175781,0.27556028594740345,95.0413223140496,47.93388429752066,82.64462809917356,77.68595041322314,132.47999572753906,119.05000305175781,0.10137374025435232,135.12959564208984,0.03608090982375568,False,0.817860507575004,False,WATCH
DG,136.82000732421875,0.35747147918697686,0.21242191345170935,0.8540602818401826,0.32583478087192375,0.10346220953455232,0.5778457985909307,137.83999633789062,0.007399804416502961,0.05306237478581711,0.011268958347448543,0.8142732420138863,139.8300018310547,3544300.0,3534698.0,False,False,132.57000732421875,0.2650506987470394,93.38842975206612,36.36363636363637,85.12396694214877,75.20661157024794,139.8300018310547,132.57000732421875,0.05192014883621044,142.6266018676758,0.021526099316459074,False,1.0027164979865324,False,WATCH_NEAR_TRIGGER
