ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
UNH,408.5199890136719,0.44819027373215303,0.2537562440163559,0.3525228942757668,0.2895311082475891,0.15559762677281785,0.08410498894279606,413.0,0.010847484228397397,0.06403604319404278,-0.002400040495035249,0.9557530971483695,415.9800109863281,7264400.0,7861748.0,False,False,389.82000732421875,0.1814791436492449,100.0,100.0,66.66666666666666,100.0,415.9800109863281,389.82000732421875,0.0628876459714531,424.2996112060547,0.01793360684559777,False,0.9240184244012909,False,WATCH_NEAR_TRIGGER
