ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
DG,144.69000244140625,0.48971805278486236,0.29724043077984263,0.9706317307652341,0.44195923723190766,0.15659064281650048,0.6460266264171446,144.69000244140625,0.0,0.09413224747648381,0.0109745723582162,0.7908940546255816,146.19000244140625,5825900.0,3646936.0,True,False,132.57000732421875,0.34008841786125144,95.34883720930233,52.71317829457365,89.14728682170544,82.17054263565892,146.19000244140625,132.57000732421875,0.0931663922958512,149.11380249023438,0.010260619570077702,True,1.59747799248465,True,BREAKOUT_CONFIRMED
