ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
WBD,28.889999389648438,0.6349744915059301,1.4629156451050083,1.7488105385818873,0.5763489240497586,1.2003032435371148,1.3041655979903588,29.979999542236328,0.03635757735927514,0.034267971595095426,0.00015662257194460854,0.48536066411535633,30.0,37737300.0,48536628.0,False,False,28.049999237060547,1.0338894185815568,97.77777777777777,98.51851851851852,96.29629629629629,98.51851851851852,30.0,28.049999237060547,0.0650000254313151,30.6,0.037000020345052086,False,0.7775014778529732,False,WATCH
GOOGL,328.57000732421875,0.36125917379473726,0.8262887225728008,0.6873334512386444,0.3124482645522757,0.631557705964737,0.4143920201529039,328.57000732421875,0.0,0.062391574224763255,0.013140903653538955,0.668012718843092,330.8299865722656,26183500.0,37556246.0,True,False,310.3299865722656,0.492391736378632,85.92592592592592,92.5925925925926,81.48148148148148,91.85185185185185,330.8299865722656,310.3299865722656,0.06196536236754353,337.44658630371094,0.0068312406365050315,True,0.6971809695782694,False,OVER_TRIGGER_WEAK_VOLUME
GOOG,329.1400146484375,0.35979007919309725,0.818151933992477,0.6797386430172643,0.31103184753375124,0.6242885157507543,0.40802574078173026,329.1400146484375,0.0,0.06328618874278413,0.013059886674187579,0.690755046307241,331.4800109863281,17893400.0,24068590.0,True,False,310.6499938964844,0.4870589602918486,85.18518518518519,91.11111111111111,80.0,91.11111111111111,331.4800109863281,310.6499938964844,0.0628394364651535,338.1096112060547,0.007059238145093274,True,0.7434336618804841,False,OVER_TRIGGER_WEAK_VOLUME
CHRW,170.77000427246094,0.3301275731624165,0.733289710377127,0.6772460847126256,0.2824329551907794,0.5484748652728202,0.4059363763035597,170.77000427246094,0.0,0.06324297465336226,0.00866088264692645,0.8937585853731937,170.80999755859375,2164000.0,1648152.0,True,False,160.00999450683594,0.44015459445435584,82.22222222222221,90.37037037037037,79.25925925925927,90.37037037037037,170.80999755859375,160.00999450683594,0.06322816700499652,174.22619750976563,0.0002341390240878226,True,1.3129856954941048,True,BREAKOUT_CONFIRMED
GM,82.87000274658203,0.48489691000347435,0.5592841865027824,0.6107766058477075,0.43165270074202744,0.39302296445963947,0.350218936208214,85.12999725341797,0.02654756936157658,0.06781709376513599,0.006187504806856031,0.810453200763054,85.18000030517578,12141300.0,8878008.0,False,False,79.55999755859375,0.3960510796940708,94.81481481481482,86.66666666666667,75.55555555555556,88.14814814814815,85.18000030517578,79.55999755859375,0.0659779610994031,86.8836003112793,0.02711901326975445,False,1.3675702927954108,True,WATCH_NEAR_TRIGGER
EXPE,296.3299865722656,0.36905441940492967,0.6193925698311211,0.638358735961317,0.31996399467171766,0.4467221932838068,0.3733394075666585,301.30999755859375,0.0165278650780902,0.08959602131421161,0.01134294889369301,0.5867062346365292,303.79998779296875,1144200.0,2088558.0,True,False,277.25,0.3940181765567504,86.66666666666667,88.14814814814815,76.29629629629629,87.4074074074074,303.79998779296875,277.25,0.08739298505522597,309.8759875488281,0.024588550101567887,True,0.5478420996687667,False,OVER_TRIGGER_WEAK_VOLUME
IVZ,28.56999969482422,0.20595841635972056,0.6699044885466636,0.7396121729235523,0.1627161536486279,0.4918481962015204,0.45821418625803756,28.56999969482422,0.0,0.08295411120757268,0.011755373962612968,0.9027385951747355,28.639999389648438,5562800.0,4898716.0,True,False,26.270000457763672,0.3863817814469561,58.51851851851851,89.62962962962962,85.18518518518519,86.66666666666667,28.639999389648438,26.270000457763672,0.08275136111704567,29.212799377441407,0.0024441234747204377,True,1.1355628699438791,False,OVER_TRIGGER_WEAK_VOLUME
CMI,552.0900268554688,0.29947708844616727,0.6448302580120404,0.564358211319657,0.2528815102874644,0.4694475464333565,0.3113091363932523,552.0900268554688,0.0,0.07996888599043739,0.010935205979513926,0.6993189750946961,554.1500244140625,768500.0,914504.0,True,False,510.0,0.3728500535815681,79.25925925925927,88.88888888888889,72.5925925925926,85.18518518518519,554.1500244140625,510.0,0.07967160961644833,565.2330249023438,0.0037174004652835925,True,0.8403462423346426,False,OVER_TRIGGER_WEAK_VOLUME
DG,142.74000549316406,0.4528101559013542,0.2746673428840407,0.9669219496743404,0.4007164870164308,0.13875385645171456,0.648754552836464,144.69000244140625,0.013477067629685468,0.09541820507944265,0.011434488002362185,0.8640988602940979,146.19000244140625,3020100.0,3714818.0,False,False,132.57000732421875,0.3193427848980793,93.33333333333333,48.148148148148145,90.37037037037037,82.22222222222221,146.19000244140625,132.57000732421875,0.0931663922958512,149.11380249023438,0.023599404135894758,False,0.8129873388144453,False,WATCH_NEAR_TRIGGER
TPR,134.35000610351562,0.18803924508016334,0.3748880872525535,1.0267020902181878,0.14543951324038762,0.22828840033348063,0.6988647155234942,134.35000610351562,0.0,0.06617038597976868,0.004044705607953422,0.6671427006310173,136.0399932861328,1669300.0,3121626.0,True,False,127.1500015258789,0.29754899724355544,53.333333333333336,69.62962962962963,91.85185185185185,80.74074074074075,136.0399932861328,127.1500015258789,0.06534836958978374,138.76079315185547,0.01242272321392018,True,0.5347533625104353,False,OVER_TRIGGER_WEAK_VOLUME
