ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
WBD,28.815000534057617,0.5617885822497284,1.2441588934288275,1.96145959811986,0.4927139138252137,1.0195759682011074,1.4558587509492198,29.979999542236328,0.03885920700357052,0.05032103890560885,-0.005691889899655135,0.511265269075663,29.5,1212444.0,47118444.88,False,False,28.049999237060547,0.9487739084379617,97.08029197080292,97.08029197080292,97.8102189781022,97.8102189781022,29.5,28.049999237060547,0.0491525682352357,30.09,0.023220320879402807,False,0.02573183395775943,False,WATCH_NEAR_TRIGGER
GOOGL,333.38751220703125,0.32894707710379123,0.8188472165221365,0.7647012167852738,0.2701705053270651,0.6368271155279854,0.46341923043768163,335.9700012207031,0.007686665488849416,0.0788871413295068,0.010723812774845229,0.8056044675280728,340.489990234375,6252861.0,35850243.22,False,False,314.19000244140625,0.4921485554496486,80.2919708029197,92.7007299270073,82.48175182481752,90.51094890510949,340.489990234375,314.19000244140625,0.07724158873177227,347.2997900390625,0.020859579520839323,False,0.17441613887047988,False,WATCH_NEAR_TRIGGER
GOOG,333.79010009765625,0.32695512993355114,0.8099967689367815,0.7539363662844563,0.2682666578470567,0.6288623714523567,0.4544922296027296,336.42999267578125,0.007846781308434274,0.07999042571729864,0.010657890142731661,0.8507660096610423,341.20001220703125,3844563.0,22982907.26,False,False,314.5,0.4858096290008413,79.56204379562044,91.97080291970804,81.75182481751825,89.78102189781022,341.20001220703125,314.5,0.07825325689270603,348.02401245117187,0.02171720939118507,False,0.16727922871146805,False,WATCH_NEAR_TRIGGER
CMI,574.6500244140625,0.3631198387490484,0.6660662204920107,0.6091945811115551,0.3028318766301059,0.49933559080406686,0.33446176220396584,574.6500244140625,0.0,0.06664924069571047,0.008596406721774622,0.8101224975645377,576.0,86185.0,884123.7,True,False,537.7000122070312,0.4074097108318584,84.67153284671532,86.86131386861314,70.07299270072993,86.13138686131386,576.0,537.7000122070312,0.06649303436279297,587.52,0.0023437076144748265,True,0.09748070320929074,False,OVER_TRIGGER_WEAK_VOLUME
DG,150.3000030517578,0.41968597893660275,0.39022263183745354,1.2140854523798126,0.3568962138067293,0.25109689243902933,0.8360814839508246,151.25,0.006280971558626033,0.08782432920973789,0.01138161283427287,0.9039919773161269,154.75,466481.0,3718017.62,False,False,141.5500030517578,0.39983360715169836,87.59124087591242,72.99270072992701,92.7007299270073,84.67153284671532,154.75,141.5500030517578,0.08529884942321285,157.845,0.028756038437752422,False,0.12546497829668704,False,WATCH_NEAR_TRIGGER
EXPE,293.45001220703125,0.34569387950741604,0.6173935187661495,0.6148190057122063,0.28617663140846017,0.45553378202804895,0.33912594617032243,301.30999755859375,0.02608604233264454,0.07616280339483994,0.008913750037850856,0.6617946027605175,303.79998779296875,165851.0,2051611.02,False,False,281.45001220703125,0.381445069670627,83.21167883211679,86.13138686131386,71.53284671532847,83.94160583941606,303.79998779296875,281.45001220703125,0.07356805952595491,309.8759875488281,0.034068387102736554,False,0.08083939810383745,False,WATCH
CVNA,465.93499755859375,0.31094192773511264,0.3462438293608019,1.3870843369575856,0.25296168635592586,0.21151924361381447,0.9795448034789753,472.7300109863281,0.014373983605476858,0.08876771560041756,0.011956913472081587,0.72094598436301,474.8900146484375,425357.0,3968183.14,False,False,433.1400146484375,0.3775570884094801,78.1021897810219,61.31386861313869,94.8905109489051,83.21167883211679,474.8900146484375,433.1400146484375,0.08791509341569889,484.38781494140625,0.01885703386809086,False,0.10719187723780309,False,WATCH_NEAR_TRIGGER
GM,81.35379791259766,0.41031492680470016,0.5359334613517353,0.6135899400964548,0.3479396238665451,0.38222579354106934,0.33810671512970636,85.12999725341797,0.04435803433164916,0.051995155302744345,0.005211076589891873,0.9047403516204748,85.18000030517578,860891.0,8606589.82,False,False,80.94999694824219,0.36311612695643947,86.86131386861314,83.94160583941606,70.8029197080292,82.48175182481752,85.18000030517578,80.94999694824219,0.049659583725976654,86.8836003112793,0.044919022996829386,False,0.10002695818028423,False,WATCH
CAT,646.27001953125,0.2136069928415616,0.5559620149984417,0.765560746463622,0.15993167367163363,0.40025000106984776,0.4641320152697328,646.27001953125,0.0,0.08675941267535081,0.012976872243292999,0.9189794198662078,650.239990234375,342513.0,2436084.26,True,False,594.1699829101562,0.34093090569036055,58.3941605839416,84.67153284671532,83.21167883211679,81.75182481751825,650.239990234375,594.1699829101562,0.08622971236205983,663.2447900390625,0.006105393028340273,True,0.1405998165268717,False,OVER_TRIGGER_WEAK_VOLUME
DLTR,140.3699951171875,0.4626445069473042,0.2979194927112301,1.0004275157486058,0.39795477525853196,0.16803093747715692,0.6589007067021235,140.3699951171875,0.0,0.0780794122327728,0.008893769943632166,0.8231050220202679,140.60000610351562,222177.0,3268729.54,False,False,129.63999938964844,0.33518204265656276,93.43065693430657,49.63503649635037,89.05109489051095,81.02189781021897,140.60000610351562,129.63999938964844,0.07795168021399637,143.41200622558594,0.0016359244405635463,False,0.06797044456605608,False,WATCH_NEAR_TRIGGER
CAH,214.57000732421875,0.38180063714671464,0.3533642970316868,0.751704157838061,0.3206864620755905,0.21792713453124435,0.452641119207537,214.57000732421875,0.0,0.06981402440325243,0.0021314394851636147,0.7177279783494924,214.92999267578125,103950.0,2153483.0,True,False,199.9499969482422,0.2956977297298067,85.40145985401459,62.77372262773723,81.02189781021897,79.56204379562044,214.92999267578125,199.9499969482422,0.0696970931839009,219.2285925292969,0.0016748958443670197,True,0.04827063877448765,False,OVER_TRIGGER_WEAK_VOLUME
