ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,position_risk_$
A,146.57000732421875,0.281314949558358,0.35394315577064406,0.05806600280972707,0.20571483581786354,0.1265217370742655,-0.11788813576440982,151.65194702148438,0.03351054699314656,0.04434740857740246,0.003096643338698196,0.8216631269786002,149.5,152918.0,1762622.36,False,False,142.2100067138672,0.10139769212960985,78.2258064516129,53.2258064516129,12.903225806451612,41.935483870967744,149.5,142.2100067138672,0.04876249689720945,151.74249999999998,7.147119527371183
AAPL,272.2950134277344,0.18859400080313615,0.3821535915369578,0.2322070761676054,0.11846460624408683,0.1499936745537982,0.027293645383253518,272.2950134277344,0.0,0.04065446217639483,0.004701491009396597,0.9322918745758941,277.32000732421875,8302692.0,51831513.84,False,False,266.25,0.11599494822677586,56.451612903225815,59.67741935483871,33.87096774193548,43.54838709677419,277.32000732421875,266.25,0.03991780986532518,281.479807434082,10.869420573284467
AES,14.409700393676758,0.11226318245038103,0.36699211931074216,0.004247442468841678,0.046637456994203186,0.13737887019064288,-0.16275678334093657,15.17705249786377,0.05056002173643529,0.09646282055473629,-0.004753430355000256,0.8267598290252156,15.0,2403115.0,10635182.3,False,False,13.210000038146973,0.05012931552539508,25.0,54.83870967741935,8.064516129032258,24.193548387096776,15.0,13.210000038146973,0.11933333079020182,15.224999999999998,1.71955754366633
ALB,95.08000183105469,0.2665060692529597,0.6751319642693563,-0.03408867813664751,0.1917797087109614,0.39376055942558996,-0.19471768816640778,108.93780517578125,0.12720839494026626,0.13704247505642206,0.02002806797485053,0.9219503810567864,106.95999908447266,907527.0,3540540.54,False,False,88.01000213623047,0.21547065469280186,75.0,82.25806451612904,6.451612903225806,70.96774193548387,106.95999908447266,88.01000213623047,0.17716900813804468,108.56439907073974,16.84522961817143
AMAT,239.39010620117188,0.29862184592933616,0.5433261862780474,0.3303316223823993,0.222000591106712,0.28409415774074187,0.10910028708514052,240.88999938964844,0.006226465159520508,0.05317678299052756,0.01789238037442252,0.7670399002211752,242.5,991078.0,8089315.56,False,False,229.77000427246094,0.23046731361941264,79.83870967741935,74.19354838709677,46.774193548387096,74.19354838709677,242.5,229.77000427246094,0.052494827742429126,246.1375,12.566742388272331
AMD,243.50990295410156,0.4095271515215644,1.3943943978487057,0.7305798545605733,0.3263622645341189,0.9922087015315868,0.44278808473303477,264.3299865722656,0.07876550023003925,0.10779842800133971,0.02970115107434676,0.8382135319901035,267.0799865722656,17286561.0,58529055.22,False,False,240.8300018310547,0.682570647072636,89.51612903225806,95.16129032258065,82.25806451612904,93.54838709677419,267.0799865722656,240.8300018310547,0.09828510581457703,271.0861863708496,23.933396578741256
AMZN,247.4499969482422,0.11118592768146707,0.2882652779537589,0.26391867653034873,0.045623762385174516,0.07187575235157873,0.05373167367221643,254.0,0.02578741358959769,0.1448777795338352,0.0065283525613602554,1.3267713221633068,258.6000061035156,9172248.0,48381784.96,False,False,222.75,0.060371339625785,24.193548387096776,33.064516129032256,36.29032258064516,29.03225806451613,258.6000061035156,222.75,0.1386311108173955,262.47900619506834,34.30426794869594
APH,138.11000061035156,0.25751390153668363,0.7193619622112488,1.0406027134006877,0.18331809665733356,0.430561258110707,0.7012547978122563,141.5500030517578,0.02430238337860305,0.04807761465718768,0.013010746920360555,0.8902758095625052,142.5,1438314.0,8577624.28,False,False,135.86000061035156,0.4105270176150048,73.38709677419355,84.67741935483872,91.93548387096774,87.09677419354838,142.5,135.86000061035156,0.046596486944901316,144.6375,6.43544084040056
APP,620.0900268554688,0.35990616236478234,0.8264263468506787,2.8972410563558646,0.2796690117823959,0.5196420707347409,2.249138110919698,718.5399780273438,0.13701388117910474,0.10853260797347915,0.03479178813539472,0.49752150113866045,656.2999877929688,3127180.0,7513741.6,True,False,589.0,0.7935493610860289,87.09677419354838,90.32258064516128,98.38709677419355,95.16129032258065,656.2999877929688,589.0,0.10254455134044384,666.1444876098632,63.58685359457781
ARM,160.08999633789062,0.15588445009307317,0.3739272309481041,0.16403692109964463,0.08768498365585953,0.14314909324264247,-0.02953995706927892,179.92999267578125,0.11026508723112458,0.1306764860234674,0.015405583168085529,0.7800431016653319,183.16000366210938,2615796.0,4985941.92,False,False,156.3300018310547,0.09197205030422331,41.935483870967744,58.06451612903226,24.193548387096776,37.096774193548384,183.16000366210938,156.3300018310547,0.1464839555285784,185.907403717041,23.45061590412985
