ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
IVZ,28.760000228881836,0.291236526322568,0.68973504197072,0.7542498480296205,0.20938929073929757,0.5100731764143369,0.4703230833840224,28.760000228881836,0.0,0.09457577509415213,0.011137088139888078,1.0046779116225328,29.049999237060547,6473500.0,4808556.0,True,False,26.329999923706055,0.41191799210576224,67.4074074074074,89.62962962962962,83.7037037037037,88.14814814814815,29.049999237060547,26.329999923706055,0.09363164835765132,29.63099922180176,0.009982754416349333,True,1.3462461495717217,True,BREAKOUT_CONFIRMED
