ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
NVDA,227.97999572753906,0.06532419633815723,0.2345614306171031,0.2558928012747135,0.03984949649683278,0.09776256304078856,0.03925870840493495,235.465576171875,0.031790551154160795,0.1018510468280452,0.0029633290272260064,0.9741649590779622,230.47000122070312,298909800.0,133131200.0,True,False,207.25,0.06868787215043111,50.0,100.0,100.0,75.0,230.47000122070312,207.25,0.10075064475947627,235.0794012451172,0.010804032975986227,True,2.2452272645330322,True,BREAKOUT_CONFIRMED
