ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price
A,147.60000610351562,0.044162152056197,0.22436762847101543,0.11510290112394306,0.010687396524970527,0.09161887716197303,-0.0685783458219974,156.91954040527344,0.05939052764039717,0.0900406011962642,0.005528466956681795,0.854280855243784,148.55999755859375,2626200.0,1962762.0,True,False,135.27000427246094,0.035299988374078196,13.953488372093023,34.10852713178294,10.852713178294573,10.852713178294573,148.55999755859375,135.27000427246094,0.08945876080060575,151.53119750976563
ABBV,223.92999267578125,-0.020181928454436004,0.19877935137480618,0.29157286382097425,-0.051593879505789864,0.06880493985855418,0.07882324770119054,242.630859375,0.07707538417574279,0.06323406477582055,0.0074043747412025195,0.7537827766356118,232.02000427246094,9151000.0,5698724.0,False,False,217.86000061035156,0.03468895561777824,1.550387596899225,20.930232558139537,32.55813953488372,10.077519379844961,232.02000427246094,217.86000061035156,0.06102923627861541,236.66040435791015
ADI,292.94000244140625,0.21226653764864278,0.2039048723989576,0.4088998516620448,0.17340252988264337,0.07337474011719158,0.1768239765886368,292.94000244140625,0.0,0.08086981035014061,0.005605906077702377,0.6747836642987922,294.1499938964844,6427400.0,3799188.0,True,False,270.4599914550781,0.12407292434111616,62.01550387596899,22.48062015503876,44.96124031007752,37.2093023255814,294.1499938964844,270.4599914550781,0.08053715088548703,300.0329937744141
AIZ,235.6199951171875,0.06695060472726477,0.24783546302771575,0.13163865929887564,0.03274527504086833,0.11254227517781201,-0.054766379933594345,242.1300048828125,0.02688642313775095,0.04583646556650377,0.0016468386967756327,0.9359907575174086,243.75999450683594,468600.0,316798.0,False,False,232.9600067138672,0.05514144411444763,20.155038759689923,42.63565891472868,12.4031007751938,15.503875968992247,243.75999450683594,232.9600067138672,0.044305825551148335,248.63519439697265
ALB,158.14999389648438,0.7236480374859744,1.271261746218031,0.8940698784385523,0.6683896692688356,1.0250063293846412,0.5820761451932384,158.14999389648438,0.0,0.15352513257249398,0.01777148837895561,0.7337260764295752,164.97999572753906,5622000.0,3528006.0,True,False,140.6999969482422,0.8294352945116189,98.44961240310077,96.12403100775194,85.27131782945736,96.12403100775194,164.97999572753906,140.6999969482422,0.1471693502731978,168.27959564208984
AMAT,296.010009765625,0.3245957893566729,0.5254129042084568,0.8244529950163393,0.28213062229512986,0.36002413244123055,0.5239266482719425,296.010009765625,0.0,0.14276542384595908,0.018201370152967716,0.6020020126631193,298.2200012207031,7235000.0,7323630.0,True,False,255.9600067138672,0.3694365825635427,87.59689922480621,83.72093023255815,84.49612403100775,84.49612403100775,298.2200012207031,255.9600067138672,0.14170744528822082,304.1844012451172
AME,214.16000366210938,0.172161120154952,0.1848255573754245,0.20900392948953672,0.13458285047420615,0.0563640482639467,0.009855179085113797,214.16000366210938,0.0,0.04435935673118782,0.0030445797848775587,0.6359300585765582,214.60000610351562,1159300.0,1460994.0,True,False,205.10000610351562,0.07052791509125796,48.837209302325576,10.852713178294573,19.379844961240313,21.705426356589147,214.60000610351562,205.10000610351562,0.04426840507831826,218.89200622558593
AMGN,330.1700134277344,0.13057566086986427,0.12869522380566978,0.3148609273776761,0.09433057787902177,0.006319494421356042,0.09827527016362247,345.4599914550781,0.04425976496711626,0.04776333067782258,0.0072203872874497975,0.5967563886170362,334.3800048828125,2721500.0,2842634.0,False,False,318.2099914550781,0.05111397460710905,37.98449612403101,0.7751937984496124,34.883720930232556,13.178294573643413,334.3800048828125,318.2099914550781,0.04835819484302403,341.06760498046873
APH,141.3800048828125,0.14791432356845213,0.45620476903179896,1.0644562717784396,0.11111338103612889,0.29831970228869364,0.7243962630712404,143.57315063476562,0.015275458832356807,0.08968742040347613,0.014198444836820829,0.7179871907791118,143.3000030517578,12851000.0,7859026.0,False,False,130.6199951171875,0.3273731180694336,44.96124031007752,79.06976744186046,93.02325581395348,80.62015503875969,143.3000030517578,130.6199951171875,0.088485747833449,146.16600311279296
ASML,1242.18994140625,0.19274783548223273,0.571024292393971,0.7904400962078144,0.15450957706179302,0.40069022912580876,0.49551639981891293,1242.18994140625,0.0,0.14918013132835825,0.012552515301487394,0.8436733109172289,1246.3800048828125,1894600.0,1365090.0,True,False,1061.0699462890625,0.3458012676452249,56.58914728682171,84.49612403100775,82.17054263565892,82.94573643410853,1246.3800048828125,1061.0699462890625,0.14867861957651773,1271.3076049804688
AXP,383.55999755859375,0.16083649723042215,0.21580574339226644,0.3019909900129365,0.12362128321410126,0.08398529133471166,0.08752528616003796,384.0368957519531,0.0012418030627645744,0.04956202389880601,0.004566578204932962,0.7403293412926757,387.489990234375,2544100.0,2425326.0,False,False,367.25,0.0965840878635938,47.286821705426355,27.906976744186046,34.10852713178294,30.23255813953488,387.489990234375,367.25,0.05223358214268388,395.2397900390625
AZN,94.95999908447266,0.11077320689367443,0.3656152467589864,0.4721646370275765,0.07516297003708994,0.2175521041534998,0.22966770157310834,94.95999908447266,0.0,0.060446481877737344,0.002961186486166843,0.6628412669755872,95.2699966430664,6324900.0,4985100.0,True,False,89.52999877929688,0.17725848340249856,30.23255813953488,68.9922480620155,53.48837209302325,53.48837209302325,95.2699966430664,89.52999877929688,0.06024979601158912,97.17539657592773
BAC,57.25,0.14204234105932168,0.22730867257858778,0.3225548444861177,0.10542964819549061,0.0942410465102439,0.10470183491655227,57.25,0.0,0.04663752260166485,0.0021875875860398724,0.6440334537646278,57.54999923706055,31784200.0,36135126.0,False,False,54.880001068115234,0.09968978469707959,42.63565891472868,34.883720930232556,35.65891472868217,31.007751937984494,57.54999923706055,54.880001068115234,0.04639440841601107,58.70099922180176
BDX,205.36000061035156,0.07546102038309765,0.18879898864656486,-0.07367730234687009,0.04098285559825676,0.05990667098756375,-0.22626242073169123,243.80543518066406,0.15768899713750748,0.0664199422921159,0.002280323942034738,0.541304647634809,206.1199951171875,2043100.0,2305818.0,True,False,192.47999572753906,-0.0030042919730793455,20.930232558139537,13.953488372093023,3.875968992248062,3.10077519379845,206.1199951171875,192.47999572753906,0.06617504227037047,210.24239501953124
BIIB,182.61000061035156,0.1853943329621237,0.3580989996449149,0.2174000040690105,0.1473918202050124,0.21085078582039363,0.0168682409877714,182.61000061035156,0.0,0.062209082593407544,0.0074283942084914225,0.5545900648459634,182.97000122070312,2115200.0,2094502.0,True,False,171.61000061035156,0.15301658716925481,52.71317829457365,65.89147286821705,22.48062015503876,44.18604651162791,182.97000122070312,171.61000061035156,0.062086683798230055,186.62940124511718
BK,121.30999755859375,0.14543174602740083,0.3222359940608772,0.6018160776140671,0.10871039235597468,0.17887612969836786,0.33796278280365,121.30999755859375,0.0,0.05811559800215643,0.001600569080414796,0.8772504694675461,122.36000061035156,3606900.0,3311198.0,False,False,115.30999755859375,0.18964373911670634,43.41085271317829,56.58914728682171,68.21705426356588,59.68992248062015,122.36000061035156,115.30999755859375,0.057616892911010555,124.8072006225586
BKR,49.380001068115234,0.010892536541823983,0.24350073036510955,0.2135613892982633,-0.021515629625127652,0.10867752418969534,0.013661927995564538,50.61000061035156,0.024303487994519982,0.10449574191572733,0.008495347010975565,0.8265152460834866,50.130001068115234,7678600.0,7321946.0,False,False,44.970001220703125,0.050616458806422286,6.976744186046512,41.08527131782946,20.155038759689923,12.4031007751938,50.130001068115234,44.970001220703125,0.10293237058584633,51.13260108947754
BMY,54.41999816894531,0.21982975078266542,0.18664787444614017,0.017787463783010438,0.18072327424857915,0.05798878553101394,-0.14986385367404131,60.075191497802734,0.09413525263692687,0.054759273107378756,0.0074229482279503075,0.7916997630381483,55.040000915527344,16767300.0,15915642.0,False,False,52.060001373291016,0.053238604305272455,63.565891472868216,11.627906976744185,6.2015503875969,14.728682170542637,55.040000915527344,52.060001373291016,0.0541424326429406,56.140800933837895
C,122.5,0.25681180221075794,0.4495834697331451,0.8000937922554234,0.21651971946775017,0.29241629947268155,0.5035799260930647,123.30000305175781,0.006488264654965127,0.0636734320192921,0.006569114151793742,1.0115999867299923,124.16999816894531,11934800.0,12599842.0,True,False,116.37000274658203,0.3118800507952788,80.62015503875969,77.51937984496125,82.94573643410853,79.06976744186046,124.16999816894531,116.37000274658203,0.06281706964149772,126.65339813232423
