ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
CMI,578.9400024414062,0.37563533750214373,0.6678221128629576,0.636709836984763,0.31006898870450006,0.5046739284670567,0.386444164899451,578.9400024414062,0.0,0.07695095796645628,0.007985883150154843,0.9639070552556374,583.0800170898438,1753100.0,914694.0,True,False,538.530029296875,0.4226464938247686,83.84615384615385,86.15384615384616,72.3076923076923,86.15384615384616,583.0800170898438,538.530029296875,0.07640458682723862,594.7416174316406,0.007100251298441577,True,1.9165972445429837,True,BREAKOUT_CONFIRMED
