ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,position_risk_$,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
UAL,106.69499969482422,0.356924881364997,0.47246758270643885,1.1886153783553688,0.23736939324429818,0.2441166353969093,0.7964009142878421,110.5199966430664,0.034609093959669,0.053610771236363784,-0.007119044104093224,0.7691192697783469,109.69000244140625,3257996.0,6156911.92,False,False,103.97000122070312,0.3525493185293125,88.46153846153845,76.92307692307693,93.84615384615384,87.6923076923077,109.69000244140625,103.97000122070312,0.05214696958146766,111.33535247802733,5.5638209035807,0.027304245418190133,False,0.5291607290038998,False,WATCH
