ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,position_risk_$
AAPL,278.7799987792969,0.21310374070275606,0.4054077131197251,0.15319084823450346,0.15707167853926163,0.22218111834944,0.007172790459115452,286.19000244140625,0.02589190257834558,0.04473061652667311,0.003312529314177576,0.8473633403122032,288.6199951171875,32996700.0,46263460.0,False,False,276.1499938964844,0.15964662082832157,69.29133858267717,68.50393700787401,27.559055118110237,62.20472440944882,288.6199951171875,276.1499938964844,0.04320560401797515,292.9492950439453,12.044858235389897
ADI,282.32000732421875,0.13827133992129004,0.21992780512752574,0.317256399103953,0.08569571234928541,0.06088269991536799,0.15046421437249102,282.32000732421875,0.0,0.04130066364272556,0.008135135409457001,1.0155865741259997,283.239990234375,348314.0,3720068.28,False,False,271.5799865722656,0.08624290653696783,39.37007874015748,20.47244094488189,53.54330708661418,29.92125984251969,283.239990234375,271.5799865722656,0.04116651625521161,287.4885900878906,11.622131170683911
ALB,134.00999450683594,0.7845803347755029,1.0713980395862497,0.29667035415974774,0.7021523338561719,0.8013445841624562,0.13248479287195236,134.00999450683594,0.0,0.12894559725107227,0.02183874171664065,0.8364113784847693,134.88999938964844,375866.0,3598225.32,True,False,117.61000061035156,0.6378149508124702,98.4251968503937,96.06299212598425,51.181102362204726,95.2755905511811,134.88999938964844,117.61000061035156,0.1281043728777936,136.91334938049314,17.167266305654785
AMAT,269.0799865722656,0.6202723751666235,0.6000895513408611,0.606197355776104,0.5454335964200212,0.39148178785498944,0.40281920839186647,275.1499938964844,0.02206072127518338,0.060911310637499626,0.023262491905770684,0.7251543835178133,276.1000061035156,1211941.0,7657588.82,False,False,259.7099914550781,0.43993481453187433,95.2755905511811,84.25196850393701,81.10236220472441,88.9763779527559,276.1000061035156,259.7099914550781,0.059362601543342754,280.2415061950683,15.973288026177423
APA,26.19099998474121,0.15816672183640712,0.37568928969452786,0.2937364982450179,0.10467214624797916,0.1963371617250922,0.12992242442013247,27.100000381469727,0.03354244959162681,0.07865295205003747,0.013082427655017635,0.7442616126256434,27.719999313354492,529159.0,7006321.18,False,False,25.65999984741211,0.15555470962096635,54.330708661417326,60.629921259842526,49.60629921259843,60.629921259842526,27.719999313354492,25.65999984741211,0.07431455688925467,28.135799303054807,1.946372558352519
APH,138.67999267578125,0.1624019512578192,0.4947671820115431,0.883633965519993,0.10871175461056937,0.2998905649433268,0.6451265461920772,143.85000610351562,0.03594030732271218,0.05134118469297352,0.016066404047176415,0.8592508841602211,144.0500030517578,6756100.0,7876966.0,False,False,136.36000061035156,0.31158411809324965,56.69291338582677,80.31496062992126,89.76377952755905,81.88976377952756,144.0500030517578,136.36000061035156,0.05338425740014179,146.21075309753417,7.403328425253685
APP,718.8433837890625,0.23099548809269055,0.8341810571181658,0.7516314552848693,0.17413702381012786,0.5950541858546565,0.5298383119985277,724.6199951171875,0.007971918201333639,0.11383566842962828,0.024200480726057835,0.7377073003476284,726.8300170898438,1019983.0,4690299.66,False,False,645.0,0.4557358624700722,74.01574803149606,92.91338582677166,86.61417322834646,90.5511811023622,726.8300170898438,645.0,0.11258480685412957,737.7324673461914,80.93084352226053
ASML,1114.5,0.3943815335481089,0.4337003031662141,0.59386145291405,0.3299764293958991,0.2467851311360656,0.3920452885958252,1140.9200439453125,0.02315678831791905,0.041498429789143115,0.01588970207953439,0.842799556578927,1141.719970703125,311150.0,1485721.0,False,False,1095.469970703125,0.30079455210596756,91.33858267716536,74.01574803149606,80.31496062992126,81.10236220472441,1141.719970703125,1095.469970703125,0.040509057550703144,1158.8457702636717,45.14734464025865
AVGO,401.55499267578125,0.1502865473215349,0.6395208555719527,1.3228448968763677,0.09715594920136605,0.4257723321954323,1.0287241961487927,412.9700012207031,0.02764125362902901,0.10947439891644375,0.017118525345367817,0.9851232511694547,414.6099853515625,8188145.0,21863674.9,False,False,370.6499938964844,0.44777779008788454,48.031496062992126,87.4015748031496,95.2755905511811,89.76377952755905,414.6099853515625,370.6499938964844,0.10602733414103109,420.82913513183587,42.575805384434354
AXP,381.7850036621094,0.1433306044546745,0.2620268967354622,0.2487774456389109,0.09052129445690138,0.09749322537539173,0.09065612731153538,381.7850036621094,0.0,0.05945725976395029,0.009090326707368977,0.8120545779868742,383.39990234375,315780.0,2437407.6,True,False,360.70001220703125,0.09403422648707337,44.881889763779526,33.85826771653544,40.94488188976378,36.22047244094488,383.39990234375,360.70001220703125,0.05920682294896988,389.1509008789062,22.60427711639433
AZN,91.33000183105469,0.1283600968923717,0.24961207472252434,0.37041930533683676,0.07624225983479738,0.08669695543163258,0.19689558581587718,93.31999969482422,0.021324452103270868,0.02178917610059005,0.0031163857955946897,1.0165436573564919,94.0199966430664,1378518.0,5255152.36,False,False,89.66999816894531,0.10560027282943094,37.00787401574803,29.133858267716533,56.69291338582677,39.37007874015748,94.0199966430664,89.66999816894531,0.04626673717757347,95.4302965927124,4.225541191144711
BAC,54.01499938964844,0.07115352750643766,0.22207487296298556,0.18358371843414534,0.021678005318106264,0.06274984903075853,0.033717288220174835,54.08000183105469,0.001201968180572865,0.03054709885260346,0.00527591127939808,0.9778843778192667,54.83000183105469,6129555.0,35515329.1,False,False,53.18000030517578,0.04462178375484611,19.68503937007874,21.25984251968504,31.496062992125985,20.47244094488189,54.83000183105469,53.18000030517578,0.030093041597244234,55.6524518585205,1.6254756235078123
BIIB,179.1300048828125,0.19289174563462685,0.33436048631800563,0.12530108014587626,0.1377932555359993,0.1603965000514509,-0.017185550221514134,182.08999633789062,0.016255651131902343,0.07765303424415289,0.008319936405905243,0.792121127067764,185.1699981689453,172326.0,1764594.52,False,False,169.24000549316406,0.1180991166422224,65.35433070866141,54.330708661417326,23.62204724409449,40.15748031496063,185.1699981689453,169.24000549316406,0.08602901567913314,187.94754814147947,15.410377998666672
BK,118.30000305175781,0.12655161921207836,0.3353943067148728,0.5029400035858309,0.07451731395018113,0.1612955386414774,0.3126363945929933,118.37999725341797,0.0006757408643025339,0.058157202670636274,0.0034604933286067102,0.830596579680698,118.87999725341797,651789.0,3389995.78,False,False,112.0,0.16553024242439168,34.645669291338585,55.118110236220474,72.44094488188976,63.77952755905512,118.87999725341797,112.0,0.057873464101381104,120.66319721221923,6.846430979809181
