ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,position_risk_$,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
UAL,106.58000183105469,0.37646908705914583,0.5247496352571013,1.2011566679366568,0.2603910466074204,0.27132988003998193,0.8148682593804835,110.5199966430664,0.03564961031202581,0.06276977225062268,-0.00633664297818257,0.8672536669438105,110.66000366210938,6072900.0,6268708.0,False,False,103.97000122070312,0.37675590587831376,87.59689922480621,78.29457364341084,94.57364341085271,87.59689922480621,110.66000366210938,103.97000122070312,0.060455469184996474,112.319903717041,6.443344016434194,0.03686970627176749,False,0.9687642174432116,False,WATCH
