ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,position_risk_$,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
UAL,105.91000366210938,0.4312162657041807,0.4376273421268313,1.1850629460448983,0.2923310696100345,0.2201067642369352,0.8151111822719628,110.5199966430664,0.04171184510478579,0.06316686063716644,-0.005824193639376377,0.854498086182106,110.66000366210938,1661487.0,6220983.74,False,False,103.97000122070312,0.3607749394558705,90.69767441860465,75.1937984496124,96.12403100775194,88.37209302325581,110.66000366210938,103.97000122070312,0.060455469184996474,112.319903717041,6.402838962777517,0.0429242711260313,False,0.2670778560819707,False,WATCH
