ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
WBD,28.579999923706055,0.5626024326462986,1.2415686214671418,1.9193054172695319,0.48812474707232356,1.0222959256738129,1.4729206412984053,29.979999542236328,0.04669778652124162,0.05073480639643848,-0.00739129826968338,0.5552347458660374,29.5,27262700.0,47258894.0,False,False,28.049999237060547,0.9521695152182845,96.15384615384616,97.6923076923077,96.92307692307692,97.6923076923077,29.5,28.049999237060547,0.0491525682352357,30.09,0.031186443264201537,False,0.5768797720911539,False,WATCH
GOOGL,330.0,0.3131943765555827,0.7859677501669373,0.6941570176654861,0.2506041259382288,0.6112624302277541,0.4351070750603554,335.9700012207031,0.017769447269136842,0.05754542495265152,0.01025878474180171,0.8747880106396205,340.489990234375,40250800.0,36498294.0,False,False,321.5,0.46783386790741677,78.46153846153847,90.76923076923077,75.38461538461539,88.46153846153845,340.489990234375,321.5,0.05577253598939373,347.2997900390625,0.03080851283514753,False,1.1028131890219308,False,WATCH
GOOG,330.3399963378906,0.31235317669958595,0.7793426188203052,0.6835518548988084,0.2498030198495722,0.6052853764801964,0.42612352515327645,336.42999267578125,0.01810182347136801,0.058152273977163646,0.010195680003467938,0.891847119252773,341.20001220703125,21785400.0,23308154.0,False,False,321.989990234375,0.46280829922562516,77.6923076923077,90.0,73.84615384615385,87.6923076923077,341.20001220703125,321.989990234375,0.05630135195012863,348.02401245117187,0.031828884761443244,False,0.9346686142540503,False,WATCH
CMI,578.9400024414062,0.37563533750214373,0.6678221128629576,0.6367099781929668,0.31006898870450006,0.5046739284670567,0.3864441400852441,578.9400024414062,0.0,0.07695095796645628,0.007985883150154843,0.9639070552556374,583.0800170898438,1753100.0,914694.0,True,False,538.530029296875,0.42264648886192724,83.84615384615385,86.15384615384616,72.3076923076923,86.15384615384616,583.0800170898438,538.530029296875,0.07640458682723862,594.7416174316406,0.007100251298441577,True,1.9165972445429837,True,BREAKOUT_CONFIRMED
DG,148.74000549316406,0.4379511748690952,0.3650459209383641,1.2169878263622507,0.36941469160555607,0.2315156350040728,0.8779929379387426,151.72999572753906,0.019705993004469027,0.08874543808490612,0.011715016432378005,0.9595331247151498,154.75,3816500.0,3800244.0,False,False,141.5500030517578,0.4021808125714518,90.0,66.15384615384615,93.84615384615384,85.38461538461539,154.75,141.5500030517578,0.08529884942321285,157.845,0.03883679810556341,False,1.004277620068606,False,WATCH
GM,80.81999969482422,0.41230099344127447,0.5255687576673653,0.5794378324154819,0.3449870643651505,0.37633595216313,0.3379293561826191,85.12999725341797,0.05062842355983635,0.06124717850697034,0.004962591410250624,0.9810382500913679,85.18000030517578,9834900.0,8744868.0,False,False,80.2300033569336,0.359249966627634,87.6923076923077,82.3076923076923,69.23076923076923,83.84615384615385,85.18000030517578,80.2300033569336,0.05811219688316215,86.8836003112793,0.0511857313304874,False,1.1246481936605561,False,WATCH
CAT,646.8900146484375,0.19925414966657606,0.573868485301086,0.7516036037733369,0.1420945858414444,0.4199109475790177,0.4837696259938242,647.1799926757812,0.00044806395535317597,0.09508573076221245,0.012331854617252204,0.9740284098924945,655.6799926757812,2552500.0,2452526.0,True,False,594.1699829101562,0.34933777474070704,53.84615384615385,85.38461538461539,82.3076923076923,82.3076923076923,655.6799926757812,594.1699829101562,0.0938110213102694,668.7935925292969,0.013405896360315195,True,1.04076368609344,False,OVER_TRIGGER_WEAK_VOLUME
EXPE,285.1099853515625,0.33720073775534254,0.5472087015464495,0.5409145469262269,0.2734662816869686,0.3958590530485442,0.3052965842590454,301.30999755859375,0.05376526613220307,0.07839071493191746,0.008366623196962221,0.6951316755040996,303.79998779296875,1631200.0,2076772.0,False,False,281.45001220703125,0.34102872788217176,83.07692307692308,83.07692307692308,65.38461538461539,81.53846153846153,303.79998779296875,281.45001220703125,0.07356805952595491,309.8759875488281,0.061520747835391514,False,0.7854497267875338,False,WATCH
DLTR,139.9499969482422,0.488354767255998,0.2708862464370583,0.989621896992539,0.41741591802453115,0.14656676291371906,0.6853930487526898,141.2100067138672,0.008922949548314579,0.09117538253005447,0.008964414481157559,0.8801729974459184,142.39999389648438,2205300.0,3258314.0,False,False,129.63999938964844,0.33558676661475684,92.3076923076923,40.76923076923077,90.0,80.76923076923077,142.39999389648438,129.63999938964844,0.08960670683814517,145.24799377441406,0.01720503548632999,False,0.6768224302507371,False,WATCH_NEAR_TRIGGER
EXPD,162.41000366210938,0.3806831135224016,0.46203804111362223,0.4749990091565026,0.31487617462491535,0.3190198798326378,0.2494600510313929,163.75999450683594,0.008243715742615081,0.05258292650433092,0.006431208932157854,1.0800710894486076,164.47999572753906,3831700.0,1424684.0,False,False,155.94000244140625,0.3038648025100721,84.61538461538461,75.38461538461539,60.0,79.23076923076923,164.47999572753906,155.94000244140625,0.05192116675561752,167.76959564208985,0.012585068818086713,False,2.6895086910500856,True,WATCH_NEAR_TRIGGER
CAH,212.4499969482422,0.3895713704717445,0.33915301412085563,0.7249397660889352,0.32334079419052997,0.20815560066944405,0.4611828989607687,213.55999755859375,0.005197605464698581,0.07309954814016942,0.0021170527149681436,0.8102282815947496,215.47999572753906,1331400.0,2135608.0,False,False,199.9499969482422,0.2933166183840348,85.38461538461539,60.76923076923077,78.46153846153847,77.6923076923077,215.47999572753906,199.9499969482422,0.07207164974577772,219.78959564208984,0.014061624463405496,False,0.6234290188086953,False,WATCH_NEAR_TRIGGER
CVNA,443.1199951171875,0.28548636854622167,0.2750921072909984,1.0702672818944454,0.22421675346948144,0.15036120185590374,0.7537071195483069,472.7300109863281,0.06263620921244406,0.09333811565109906,0.011754313017113495,0.7066953422043666,474.8900146484375,2839600.0,3974584.0,False,False,433.1400146484375,0.2931870508784577,70.0,45.38461538461539,90.76923076923077,76.92307692307693,474.8900146484375,433.1400146484375,0.08791509341569889,484.38781494140625,0.06689974215349515,False,0.7144395488936703,False,WATCH
