ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,dist_to_trigger_pct,over_trigger,vol_surge_mult,vol_surge,signal
CHRW,170.77000427246094,0.3301275731624165,0.733289710377127,0.6772460847126256,0.2824329551907794,0.5484748652728202,0.4059363763035597,170.77000427246094,0.0,0.06324297465336226,0.00866088264692645,0.8937585853731937,170.80999755859375,2164000.0,1648152.0,True,False,160.00999450683594,0.44015459445435584,82.22222222222221,90.37037037037037,79.25925925925927,90.37037037037037,170.80999755859375,160.00999450683594,0.06322816700499652,174.22619750976563,0.0002341390240878226,True,1.3129856954941048,True,BREAKOUT_CONFIRMED
