ticker,last_close,r3,r6,r12,rs3,rs6,rs12,high52,near_52w_gap_pct,pivot_tight_range_pct,vol_contraction_score,vol10_over_vol50,breakout_trigger,vol_today,vol50_avg,over_trigger_high,over_trigger_close,pivot_low7,rs_composite,rs3_pctile,rs6_pctile,rs12_pctile,rs_composite_pctile,trigger_price,stop_suggest,risk_pct,max_entry_price,position_risk_$
A,143.0,0.24716814858839276,0.32498761488747085,0.09635653655776277,0.1452140759924747,0.08856473172343038,-0.07877775523881414,151.65196228027344,0.05705143639541858,0.04832159722601617,0.003305912000722131,0.7568449959051881,149.5,197556.0,1752559.12,False,False,142.2100067138672,0.07209103761169477,71.30434782608695,40.869565217391305,18.26086956521739,35.65217391304348,149.5,142.2100067138672,0.04876249689720945,151.74249999999998,6.973037056300951
AAPL,268.4049987792969,0.3242145945240742,0.35281806108734326,0.17189986367067722,0.21596209380435027,0.11142927918101586,-0.015301877584828816,271.3999938964844,0.011035354401407361,0.06758448885429891,0.004600646430491351,0.9121918464481779,277.32000732421875,12558604.0,51389552.08,False,False,259.17999267578125,0.11744289221484724,82.6086956521739,44.34782608695652,31.30434782608696,47.82608695652174,277.32000732421875,259.17999267578125,0.06541184973801674,281.479807434082,17.556867449083935
ALB,96.51000213623047,0.4217383324478676,0.6856528091372918,0.032272892780790485,0.3055134165671556,0.38487498097348016,-0.13262454339958163,108.93781280517578,0.11408169807090941,0.12630817709649647,0.020255719545543175,0.818926952297781,106.95999908447266,458248.0,3512748.96,False,False,94.7699966430664,0.25756660677697046,88.69565217391305,80.0,12.173913043478262,74.78260869565217,106.95999908447266,94.7699966430664,0.11396786224520329,108.56439907073974,10.99903862874619
AMAT,235.4600067138672,0.31808465203523983,0.531636293543291,0.2839175363065498,0.21033326465955282,0.25834025333166744,0.07882185716530854,235.75,0.0012300881702346235,0.0688439915554989,0.017111642061523488,0.7603540981056042,242.5,959462.0,7994783.24,False,False,226.2899932861328,0.20803447749676124,80.8695652173913,66.08695652173913,42.608695652173914,68.69565217391305,242.5,226.2899932861328,0.06684538851079252,246.1375,15.739415627542268
AMD,255.55999755859375,0.46612357947333494,1.5406104668713305,0.7197845697298908,0.3462702381052143,1.0872790962037855,0.4450625768205554,264.3299865722656,0.03317818431195748,0.09833303280675504,0.027172672050941173,0.8140168981488148,267.0799865722656,10692630.0,57700734.6,False,False,241.9499969482422,0.7365331348975681,91.30434782608695,95.65217391304348,80.0,93.04347826086956,267.0799865722656,241.9499969482422,0.09409162381107072,271.0861863708496,24.046055151441355
AMZN,255.77999877929688,0.1966315732364765,0.3725784298456827,0.32714162013935355,0.09880878773124468,0.12766372565771333,0.11514123522203179,255.77999877929688,0.0,0.14348272883798993,0.0045961401339256564,1.305235943688376,258.6000061035156,37014710.0,46574668.2,True,False,221.89999389648438,0.11650274619263642,59.130434782608695,46.95652173913044,48.69565217391305,46.95652173913044,258.6000061035156,221.89999389648438,0.14191806396300127,262.47900619506834,36.29980222721664
ANET,156.64999389648438,0.32619361881124975,0.7332374270520374,0.5823231706715593,0.21777933590836795,0.4239688836277522,0.3295595498525965,162.02999877929688,0.033203758090134115,0.0807086234516444,0.024444882715397527,0.6651237653607034,164.94000244140625,1174447.0,8304220.94,False,False,152.2969970703125,0.3432301525569058,83.47826086956522,83.47826086956522,73.91304347826086,81.73913043478261,164.94000244140625,152.2969970703125,0.07665214735027719,167.41410247802733,12.007558414573342
APH,141.32000732421875,0.3111816536036427,0.7683214064779245,1.0837549738241097,0.20399457570300217,0.4527926871278134,0.7508915854558742,141.32000732421875,0.0,0.05958107651118366,0.012280592883379265,1.074382206177759,141.72000122070312,1500717.0,8388422.34,False,False,133.3000030517578,0.4377730333659822,78.26086956521739,86.08695652173914,91.30434782608695,86.95652173913044,141.72000122070312,133.3000030517578,0.05941291346612887,143.84580123901367,8.396233366186507
APP,637.1300048828125,0.6858413389524072,1.1108203439334332,2.711797422300181,0.54802640962528,0.7341781580391622,2.1188671198203792,718.5399780273438,0.1132991561138067,0.07753523462318912,0.03470098732065936,0.45575924032561965,654.97998046875,848781.0,7460579.62,False,False,605.5,0.955270425871241,94.78260869565217,93.04347826086956,98.26086956521739,95.65217391304348,654.97998046875,605.5,0.0755442638618338,664.8046801757812,48.131517203158644
ARM,170.74000549316406,0.2441886672659881,0.40008208090098796,0.10582909483555203,0.142478162672818,0.150259789346185,-0.0708183632807069,179.92999267578125,0.051075349061880826,0.10460349089696279,0.01164268535896403,0.7386742899749296,183.16000366210938,563904.0,4820948.08,False,False,165.3000030517578,0.1037096708187965,70.43478260869566,52.17391304347826,21.73913043478261,44.34782608695652,183.16000366210938,165.3000030517578,0.09751037482669744,185.907403717041,16.64892193355081
ASML,1069.7900390625,0.554004397774355,0.5722408457863937,0.5793584020938161,0.4269669350517946,0.29169957157934556,0.32706837962346547,1075.449951171875,0.005262831713561025,0.050411697315751756,0.009497223048138072,0.7148467358518079,1086.1099853515625,216548.0,1550436.96,False,False,1032.1800537109375,0.33935354222990427,93.04347826086956,70.43478260869566,72.17391304347827,80.8695652173913,1086.1099853515625,1032.1800537109375,0.04965420847610423,1102.4016351318357,53.119577625269066
AVGO,366.20001220703125,0.25227001583751396,0.8318594439484284,1.0934761498848031,0.1498988734627691,0.5049933763540191,0.7590598804709867,385.9800109863281,0.05124617393722367,0.09721465023706541,0.020747301230689408,0.7381366503994964,386.4800109863281,3489701.0,24363348.02,False,False,350.8800048828125,0.4492783263100376,73.04347826086956,89.56521739130436,92.17391304347827,87.82608695652175,386.4800109863281,350.8800048828125,0.09211344724572311,392.277211151123,33.73194550581553
AXP,360.3949890136719,0.21800208400953291,0.30281030243444373,0.32909132530272345,0.11843229220909213,0.07034460656186314,0.1167794903948074,361.6700134277344,0.003525380503565756,0.027386604747751012,0.0063636769958916265,0.7674355669501958,365.75,313932.0,2555306.64,False,False,355.8800048828125,0.09405788902262067,63.47826086956522,33.91304347826087,49.56521739130435,41.73913043478261,365.75,355.8800048828125,0.026985632582877648,371.23625,9.725486758233176
BAC,52.849998474121094,0.16646086650931213,0.300027634587243,0.27850926976920176,0.07110448974568673,0.06805846135980365,0.07427751846373498,53.45000076293945,0.011225487001945603,0.03386946011746525,0.005131687719622452,0.8669279505286086,53.63999938964844,5689103.0,34121694.06,False,False,51.849998474121094,0.07021608129635484,50.43478260869565,33.04347826086956,41.73913043478261,34.78260869565217,53.63999938964844,51.849998474121094,0.03337063638879873,54.44459938049316,1.7636380822284627
BBY,80.05000305175781,0.21056538588097484,0.2150336810875222,-0.06926709372178586,0.11160353268266343,-0.001769678277105391,-0.21794431956711813,88.49991607666016,0.09547933376098214,0.06221106230713263,0.00396692502058201,0.9259883006955731,84.98999786376953,648806.0,3499278.12,False,False,80.01000213623047,-0.010992643247177296,61.73913043478261,5.217391304347826,7.82608695652174,10.434782608695652,84.98999786376953,80.01000213623047,0.058595080041318484,86.26484783172607,4.690536336125538
BG,93.75,0.14757487954105963,0.22578456995790352,0.13030499654046457,0.05376240308356883,0.0070628861389543385,-0.050252293430886885,97.80000305175781,0.04141107285665897,0.07146671549479167,0.00509533619565115,0.6058214407318229,99.55000305175781,128642.0,1853440.84,False,False,92.8499984741211,0.00960970530837044,42.608695652173914,9.565217391304348,26.956521739130434,15.65217391304348,99.55000305175781,92.8499984741211,0.06730290680305924,101.04325309753418,6.309647512786804
BIIB,151.14999389648438,0.13740683716383795,0.2409687201095927,-0.16574677112960856,0.044425582488156534,0.019537667148681548,-0.2990121310242597,176.92999267578125,0.1457073410189867,0.11467876386339027,0.005987191842805643,0.9353325780742727,155.3336944580078,235606.0,1649200.12,True,False,138.0,-0.036705917884064215,39.130434782608695,16.52173913043478,2.608695652173913,4.3478260869565215,155.3336944580078,138.0,0.11159004824090965,157.66369987487792,16.86683511052189
BK,107.33000183105469,0.07152153389207294,0.3194723295471704,0.4448438854256329,-0.016073698858356078,0.08403356098690073,0.21404149387414972,109.21136474609375,0.017226805281785974,0.02273357654323392,0.005462066594400087,0.8689483523251468,110.19000244140625,291902.0,3267306.04,False,False,106.4800033569336,0.0800029696107735,14.782608695652174,38.26086956521739,60.86956521739131,39.130434782608695,110.19000244140625,106.4800033569336,0.03366910792515369,111.84285247802734,3.6137054152567236
BKR,48.400001525878906,0.10451852722389798,0.3323053143018553,0.31969615650249206,0.014225841161012553,0.09457670452253364,0.10888512555685637,50.54999923706055,0.0425321017533345,0.08884295664249904,0.00640303076204263,1.183780355384694,50.41999816894531,603753.0,6886265.06,False,False,46.119998931884766,0.07333312972094186,26.08695652173913,42.608695652173914,46.08695652173913,36.52173913043478,50.41999816894531,46.119998931884766,0.08528360557753853,51.176298141479485,4.12772664008532
C,99.99500274658203,0.0926027798773712,0.43298185591969873,0.5979228354599275,0.003284187781989134,0.17728912483929116,0.3426672914810476,103.48999786376953,0.03377133239279978,0.04590233352878276,0.010721933976232495,0.7649044489264417,102.1500015258789,1331490.0,13013741.8,False,False,97.3499984741211,0.15816327705045186,22.608695652173914,56.52173913043478,74.78260869565217,60.0,102.1500015258789,97.3499984741211,0.0469897501718761,103.68225154876708,4.698740197497954
CAH,191.9499969482422,0.21699282795062813,0.27090255895269744,0.8047047636836957,0.1175055412763919,0.044130290418193496,0.5164174409465083,191.9499969482422,0.0,0.20302162980086466,0.0039908315415506145,1.0879118895020021,197.6699981689453,254048.0,2339476.96,False,False,158.6999969482422,0.160600295781316,62.60869565217392,25.217391304347824,86.08695652173914,60.86956521739131,197.6699981689453,158.6999969482422,0.19714676775276793,200.63504814147947,37.84232146849961
CAT,568.6300048828125,0.31327565959213954,0.7713867252766309,0.5220361071377897,0.2059173999315982,0.45531104873230577,0.2789028682469834,585.489990234375,0.028796368226232785,0.13223010005759714,0.013361936153044322,1.0365332744885067,596.2100219726562,448812.0,2858954.24,False,False,521.02001953125,0.345211317995029,79.13043478260869,87.82608695652175,66.95652173913044,82.6086956521739,596.2100219726562,521.02001953125,0.12611328167988203,605.153172302246,71.71179597741883
CEG,381.4599914550781,0.11162166974104593,0.5404262529838817,0.46595811779778384,0.020748312732809637,0.2655617848635823,0.23178289449857825,403.95001220703125,0.05567525701775844,0.08885858767115737,0.017806919572514235,1.017278152141647,412.70001220703125,403499.0,2434977.98,False,False,372.1470031738281,0.18536196515134967,29.565217391304348,68.69565217391305,62.60869565217392,65.21739130434783,412.70001220703125,372.1470031738281,0.09826267950983165,418.8905123901367,37.48328088617346
CHRW,152.58999633789062,0.3182052040177812,0.715982846928978,0.4249292781735623,0.21044396170345303,0.4097931078154977,0.19730808773795783,154.8800048828125,0.014785695200969123,0.2181662893052076,0.008259059059783507,1.1725377454722636,158.6999969482422,288960.0,1720683.2,False,False,125.41000366210938,0.30749135996637633,81.73913043478261,81.73913043478261,59.130434782608695,79.13043478260869,158.6999969482422,125.41000366210938,0.209766817430941,161.0804969024658,32.00831790359826
CMI,439.3999938964844,0.18329354027695044,0.46924503409111673,0.3514904565257897,0.08656111839444391,0.207081717897575,0.135600537433757,441.260009765625,0.004215237791724139,0.0801774714567921,0.009403126813785282,0.96245564035628,449.2099914550781,90631.0,833454.62,False,False,413.9800109863281,0.15662930195387206,55.65217391304348,60.0,53.91304347826087,59.130434782608695,449.2099914550781,413.9800109863281,0.07842652910420196,455.94814132690425,34.4606164097088
COIN,334.8500061035156,0.12369548332864966,0.6792879456021859,0.5814205979810749,0.03183511068149292,0.37964582570538563,0.3288011560160453,419.7799987792969,0.20232024613548574,0.13450801171853105,-0.01332940463052658,0.9857904337924686,402.1600036621094,2610932.0,8885664.64,False,False,328.2099914550781,0.26513367726034975,33.04347826086956,79.13043478260869,73.04347826086956,76.52173913043478,402.1600036621094,328.2099914550781,0.18388206567941867,408.192403717041,61.572910815080405
